-0.004267774	0.0664748	-0.094944015	0.013092811	-0.098678835	-0.036723904	0.037058495	0.086596586	-0.06287086	-0.050562523	-0.0022216896	-0.018706318	-0.08464391	-0.06678082	0.07962541
-0.0405236	0.022986226	-0.010665705	-0.0134690935	-0.03643063	0.035565566	0.008705228	0.053355683	0.00059226825	-0.029605333	-0.06427228	-0.042691935	0.027689891	-0.0012507269	0.024561837
-0.014140326	-0.02720889	-0.043000005	-0.020279294	0.009515286	-0.010021466	0.01964197	0.026268555	-0.010304178	0.033375677	0.006483763	0.0063895043	-0.07256283	0.0029341807	0.056935288
0.0057120994	-0.021834668	0.056438763	-0.026925368	0.008766896	0.0931051	-0.017843094	-0.009964007	0.05331014	-0.0059851045	0.08173557	0.089801244	0.08196539	-0.0007857133	-0.027580608
0.056990504	-0.017240707	0.05428423	-0.013025357	0.0041677523	0.05206015	-0.013038627	-0.06428977	0.023704454	0.03136383	0.022935206	0.052344747	0.065536655	0.039604016	0.005739468
-0.039315555	0.017100504	-0.038354024	0.09619757	-0.062096395	-0.080877095	0.101289585	0.030356735	-0.08370796	-0.064509325	-0.041302554	-0.06666324	-0.09555232	-0.06903057	0.048780244
-0.07003856	0.08482238	-0.050166935	0.07911572	-0.059999105	-0.07233838	0.011147576	0.087507345	-0.052342914	-0.07219682	0.014804853	-0.018703971	-0.050880924	-0.0015629192	0.027839003
-0.007407902	0.013958963	0.024990207	0.06892862	0.012494857	0.017021587	0.020072682	-0.030138014	0.011760421	-0.009312965	-0.009217394	0.008689651	-0.05695019	-0.01720278	-0.002913541
0.0028746112	0.038887896	-0.07579342	-0.0022098215	0.012233865	-0.027615502	-0.0048540705	-0.0046916213	-0.005435965	-0.005673435	-0.05181529	-0.06318285	-0.05890728	-0.055097844	0.045457624
-0.10144557	0.08432144	-0.07188214	0.038370334	-0.10142372	-0.08789719	0.018753361	0.105856515	-0.051778045	-0.029486997	-0.08681091	-0.058757074	-0.085605524	-0.019374717	0.012652652
-0.1107852	0.03774682	-0.09912067	0.0684287	-0.049668837	-0.044787508	0.098702505	0.05797203	-0.036566615	-0.026138244	-0.05119217	-0.089649186	-0.017158417	-0.025616094	0.093969636
0.021853954	-0.053488683	0.08809644	-0.022551259	0.07391841	0.10121468	-0.07122852	-0.08552117	0.012764659	0.054199994	0.0776502	0.096520565	0.026003411	0.086654395	-0.09470456
-0.059883814	0.054759067	-0.05915578	0.059458	-0.09306028	-0.12664874	0.13316087	0.064375885	-0.057272788	-0.10803049	-0.05142057	-0.08031447	-0.061890226	-0.047119	0.09033878
-0.04130274	0.024289697	-0.0022722827	0.0009838595	-0.07298768	-0.076979704	0.0028908	0.074224	-0.014107401	-0.005151892	-0.0027419569	-0.029666588	-0.055433907	-0.043183167	0.04689614
0.00034220834	0.029808829	-0.08873637	-0.0088305315	-0.031851105	-0.070858605	0.0060809627	0.085275896	-0.06665421	-0.052696895	-0.06329265	-0.046989713	-0.040427245	-0.08839948	0.062365152
-0.09313502	0.05445092	-0.024764344	0.10717771	-0.04258014	-0.048408866	0.023732884	0.10493836	-0.049587395	0.0005829191	-0.04117358	-0.01363398	-0.09258446	-0.036158934	0.09216939
-0.018501582	0.028700663	-0.087661915	0.020473968	-0.041496683	-0.041919675	0.024558162	0.012460483	-0.05547257	-0.056373186	-0.023248361	-0.094961785	-0.007557153	0.011397333	0.06093569
-0.019091245	0.055631626	-0.04909899	0.00509669	-0.061652683	-0.062380955	0.005170147	-0.023287242	0.029397314	0.027173942	-0.06843404	-0.04720215	-0.0007583788	-0.011139843	0.046243913
-0.007865929	-0.018283479	-0.036998246	0.034133576	0.017933307	-0.011595446	0.0352575	0.020244952	0.016012663	-0.044926856	-0.032815956	0.021000475	0.026980273	0.0014177522	-0.0034400627
-0.03896067	0.037016176	0.031121464	-0.026291488	-0.028611999	-0.0061693713	0.026298212	0.031665288	0.027259253	-0.045848724	-0.011177828	-0.027750421	-0.04648293	-0.01593681	0.039532103
-0.02696768	0.04863933	-0.022244206	0.015597764	-0.04682449	-0.021156594	0.013560499	-0.01613255	-0.0056845294	-0.07220187	0.021994408	-0.01332134	-0.013844726	-0.03910534	0.019102545
0.048395917	-0.080161765	0.01783497	-0.03215768	0.012028966	0.02158154	0.005290484	-0.029967716	0.014759891	9.6003154e-05	0.0462872	0.02392407	0.08680409	0.01920407	-0.016377095
0.004111151	0.064423546	-0.07195852	-0.012970341	0.016084883	-0.05567237	0.022691064	0.026942918	-0.006199679	-0.0033760106	-0.065932915	-0.05820663	-0.0057831067	0.019408828	0.055900283
0.050895713	-0.018133573	-0.019606488	0.0033881678	-0.033643685	-0.020265179	0.025613934	-0.044245422	0.03844964	0.039783143	0.05216905	0.008591658	0.047461927	0.0154649075	-0.03292242
-0.050263617	0.0038676304	-0.053223383	0.039379254	-0.05552137	0.0011990767	0.06754489	0.044184476	-0.008320674	-0.048903	-0.05374044	-0.027418975	-0.001602684	0.007458723	0.016404891
0.008088759	0.016701696	-0.024232794	0.015685258	-0.04458683	-0.07880667	0.06565663	0.046934634	-0.066830516	-0.07407921	-0.018665794	0.013268217	-0.059727415	0.0040653446	0.027066251
-0.085917845	0.092908815	-0.07330845	0.10040721	-0.07205281	-0.025112696	0.04502939	-0.0011041056	-0.059172582	-0.07851451	-0.038654786	-0.02923095	-0.082967356	-0.06376002	0.015257831
-0.039093018	0.0024361587	-0.065696165	0.039901324	-0.05367324	0.0126202805	0.061733987	0.05910911	-0.0069365813	-0.08183418	-0.035614543	-0.088778995	-0.07201472	-0.0658995	0.011952154
-0.03506801	0.008449538	-0.054085575	-0.0044870395	-0.029522074	0.01800669	0.0203469	-0.013333442	-0.02046247	0.0030744527	-0.050349407	-0.029714897	-0.050531708	-0.015779339	0.045271248
-0.021664485	0.020227311	-0.001799525	-0.029746775	-0.0070949667	-0.033930883	-0.00465968	-0.013127429	0.010048778	-0.06704125	-0.026640728	-0.003727351	-0.06943845	-0.035530973	-0.032187805
0.0028158126	0.004117768	0.007395621	-0.011959224	0.037601426	0.03410457	-0.015800497	-0.0063036457	0.024173321	0.010462049	0.018002192	-0.037970465	0.040731013	-0.025907373	-0.048398603
-0.05659705	0.012036322	-0.04131977	0.01422828	-0.03578346	0.01694678	0.004765403	0.053124733	-0.05307065	0.018700862	-0.032363854	-0.054861978	0.0039354577	0.008533941	0.054648053
0.00823524	-0.04881324	-0.042851448	0.021386618	-0.013508826	0.011460905	0.015781697	0.021435644	0.05709328	0.0047681374	-0.004594602	0.0022991784	-0.031306207	0.015245506	-0.059194
0.065264404	-0.072774276	0.015716026	-0.03883956	0.09808254	0.07190434	-0.08312125	-0.10486775	0.02379808	0.059690874	0.06431949	0.03673406	0.074417286	0.057644483	-0.04457748
-0.02714929	0.039007507	-0.037373163	-0.0052048536	0.034723293	-0.008798145	0.029433746	-0.008088382	-0.035866547	0.0011528783	-0.03706082	0.026380667	-0.04617869	-0.05848081	0.045334272
0.020693406	-0.033335067	-0.039003175	-0.026893277	0.010710622	-0.005921445	-0.0031870725	-0.03579853	0.01991697	0.06565524	0.003730838	-0.006424196	0.021902325	0.047596984	-0.02382074
0.045338463	0.0012842694	0.0067381994	0.013177117	0.03592308	0.06694037	-0.025390297	0.009444349	-0.00074467505	0.058563612	-0.023902485	0.0028660628	0.050327968	0.044831943	-0.07087732
-0.047785316	-0.0013178843	-0.05032398	0.046263207	-0.08013387	0.0035512422	0.057667676	-0.014462463	-0.0029260407	-0.0046182163	0.02072984	-0.010932581	0.015393177	-0.050425224	0.03403188
0.03076459	0.04186161	-0.0062156706	0.018522432	-0.04410791	0.032183837	0.0068285866	-0.001201583	0.014740167	-0.018978292	-0.03485495	0.03810242	0.062328905	-0.01705798	0.02287557
-0.0696418	0.0058623534	-0.03122361	0.015594701	-0.002012799	-0.024483077	0.024020528	0.06438135	-0.0063951183	-0.08931563	-0.061878838	-0.07307649	-0.076706454	-0.08251651	0.06187977
0.02722035	0.017154291	-0.00034260738	-0.015574103	-0.02052056	-0.0023650923	0.018312167	-0.03227737	0.052031595	0.015629271	0.04357405	-0.011058082	-0.01211556	0.026237778	-0.05039462
0.044982515	-0.0069321315	0.042769395	-0.05501431	0.034744445	0.09300679	-0.076823436	-0.08866381	0.026929261	0.004589153	0.029462107	0.026298195	0.085853525	0.029611384	-0.04248516
0.06640289	-0.021912806	-0.025786407	-0.050352234	0.0058530867	0.062117312	0.016271466	0.021078495	0.026971698	0.010409055	-0.024972884	-0.011491472	-0.025535632	0.02087135	0.032557767
0.086789705	-0.04369903	0.034771074	-0.021440707	0.03591619	0.03913106	-0.08485229	0.0021272951	0.068107665	0.09336538	0.06912874	0.07328968	0.05155101	-0.011798833	-0.018911848
-0.023477385	0.09173313	-0.028547024	0.080824666	-0.091452226	-0.020512784	0.059378967	0.04500437	-0.05401494	-0.057277143	-0.02760781	-0.040844843	-0.095454	-0.010296201	0.039199237
0.004279154	0.06920569	-0.049627278	0.01665634	-0.04935767	-0.06872974	0.066996396	0.08178178	0.004761312	-0.00037843626	-0.08319974	-0.030518854	0.0021193845	-0.07288115	0.022205213
0.018642612	0.07826091	-0.00336377	-0.027707474	-0.021630967	-0.008582439	0.04312989	0.024642564	0.023429595	-0.052964587	-0.035246477	-0.05412147	0.019439105	-0.065848015	-0.025815431
